u,v,contact_count,duration_seconds,first_time,last_time,weight
1437,1815,7,140,44120,49520,0.5136570630934635
1437,1819,1,20,57820,57820,0.31600653265148854
1437,1821,9,180,44180,133960,0.5395785563918402
1437,1822,2,40,43220,50080,0.3854506105818549
1437,1824,41,820,32200,144640,0.6965194651944911
1437,1833,2,40,43760,48380,0.3854506105818549
1437,1837,5,100,46200,136980,0.4790269285669295
1437,1847,1,20,43540,43540,0.31600653265148854
1437,1857,5,100,44180,133740,0.4790269285669295
1437,1866,1,20,133000,133000,0.31600653265148854
1437,1885,1,20,130220,130220,0.31600653265148854
1437,1889,1,20,43020,43020,0.31600653265148854
1437,1890,1,20,129900,129900,0.31600653265148854
1437,1895,2,40,44180,44200,0.3854506105818549
1437,1911,1,20,133360,133360,0.31600653265148854
1437,1912,2,40,43340,130340,0.3854506105818549
1437,1916,1,20,46920,46920,0.31600653265148854
1437,1920,2,40,43520,50620,0.3854506105818549
1439,1441,2,40,137740,137760,0.3854506105818549
1439,1443,25,500,35260,146840,0.6452532963865709
1439,1452,1,20,35740,35740,0.31600653265148854
1439,1457,1,20,35640,35640,0.31600653265148854
1439,1458,1,20,36100,36100,0.31600653265148854
1439,1459,7,140,32320,57900,0.5136570630934635
1439,1465,24,480,35660,144800,0.6410248050598301
1439,1471,83,1660,32140,147740,0.7696588950563644
1439,1475,14,280,35100,144680,0.5852336270669158
1439,1477,9,180,35680,135780,0.5395785563918402
1439,1479,3,60,35680,36200,0.42668859322200425
1439,1480,164,3280,31940,137740,0.8403151746994566
1439,1482,13,260,35920,142960,0.577569991929958
1439,1486,28,560,31520,129340,0.656994059633722
1439,1489,7,140,32060,141700,0.5136570630934635
1439,1493,8,160,35740,50720,0.527424910548402
1439,1498,5,100,35500,36440,0.4790269285669295
1439,1500,3,60,133640,133720,0.42668859322200425
1439,1501,1,20,143040,143040,0.31600653265148854
1439,1502,1,20,47240,47240,0.31600653265148854
1439,1503,18,360,130220,131500,0.611236718692761
1439,1511,2,40,35100,36140,0.3854506105818549
1439,1516,1,20,34980,34980,0.31600653265148854
1439,1528,2,40,45140,46280,0.3854506105818549
1439,1532,5,100,44100,130860,0.4790269285669295
1439,1533,3,60,43140,130960,0.42668859322200425
1439,1545,10,200,129900,133660,0.5504571011940145
1439,1548,2,40,130900,130920,0.3854506105818549
1439,1549,7,140,44380,131280,0.5136570630934635
1439,1551,1,20,44360,44360,0.31600653265148854
1439,1558,8,160,44140,50200,0.527424910548402
1439,1560,2,40,43960,47180,0.3854506105818549
1439,1563,9,180,36620,142980,0.5395785563918402
1439,1567,7,140,44160,45840,0.5136570630934635
1439,1572,1,20,47240,47240,0.31600653265148854
1439,1578,20,400,35320,147760,0.6221438686148343
1439,1579,1,20,44000,44000,0.31600653265148854
1439,1585,31,620,39920,142960,0.6675406987820569
1439,1592,6,120,57160,142840,0.49777959356083784
1439,1594,1,20,137020,137020,0.31600653265148854
1439,1628,7,140,50140,50420,0.5136570630934635
1439,1665,1,20,132000,132000,0.31600653265148854
1439,1666,1,20,131980,131980,0.31600653265148854
1439,1668,1,20,36660,36660,0.31600653265148854
1439,1673,2,40,43200,49980,0.3854506105818549
1439,1700,1,20,46300,46300,0.31600653265148854
1439,1705,65,1300,43420,133720,0.7443031380053511
1439,1714,1,20,50440,50440,0.31600653265148854
1439,1730,8,160,46060,136760,0.527424910548402
1439,1749,2,40,43100,136960,0.3854506105818549
1439,1750,8,160,126300,147740,0.527424910548402
1439,1759,1,20,43200,43200,0.31600653265148854
1439,1761,1,20,47280,47280,0.31600653265148854
1439,1767,1,20,43600,43600,0.31600653265148854
1439,1780,1,20,46360,46360,0.31600653265148854
1439,1797,76,1520,43360,136960,0.7605195472391394
1439,1802,4,80,50660,126200,0.4561223208851435
1439,1824,4,80,59900,144780,0.4561223208851435
1439,1837,9,180,130080,132740,0.5395785563918402
1439,1847,26,520,43040,132760,0.6493162459026266
1439,1851,2,40,129920,129940,0.3854506105818549
1439,1855,1,20,50140,50140,0.31600653265148854
1439,1857,2,40,44160,50740,0.3854506105818549
1439,1866,50,1000,43500,137100,0.7170949426089054
1439,1880,1,20,126180,126180,0.31600653265148854
1439,1890,3,60,137040,137080,0.42668859322200425
1439,1912,2,40,131860,132600,0.3854506105818549
1441,1443,5,100,32180,146880,0.4790269285669295
1441,1452,2,40,35480,35540,0.3854506105818549
1441,1457,1,20,36260,36260,0.31600653265148854
1441,1459,2,40,35600,36100,0.3854506105818549
1441,1465,1,20,35860,35860,0.31600653265148854
1441,1471,4,80,35240,57180,0.4561223208851435
1441,1475,5,100,35480,118820,0.4790269285669295
1441,1477,2,40,35780,35800,0.3854506105818549
1441,1480,1,20,35320,35320,0.31600653265148854
1441,1482,68,1360,57400,147800,0.7489828986094853
1441,1486,75,1500,32180,126340,0.7591456673901623
1441,1489,2,40,36500,137780,0.3854506105818549
1441,1502,1,20,35600,35600,0.31600653265148854
1441,1504,1,20,35120,35120,0.31600653265148854
1441,1511,1,20,32180,32180,0.31600653265148854
1441,1522,3,60,35600,35860,0.42668859322200425
1441,1546,1,20,35100,35100,0.31600653265148854
1441,1563,7,140,36760,142240,0.5136570630934635
1441,1578,18,360,35140,145780,0.611236718692761
1441,1585,3,60,125640,128960,0.42668859322200425
1441,1592,14,280,35840,142360,0.5852336270669158
1441,1750,12,240,117420,145880,0.5692950854209973
1441,1824,4,80,32180,144740,0.4561223208851435
1443,1451,4,80,36680,147540,0.4561223208851435
1443,1452,3,60,43980,47120,0.42668859322200425
1443,1453,3,60,47220,50260,0.42668859322200425
1443,1457,11,220,36680,131080,0.5603028760303012
1443,1458,2,40,129760,131480,0.3854506105818549
1443,1459,3,60,43060,47060,0.42668859322200425
1443,1461,1,20,147480,147480,0.31600653265148854
1443,1465,138,2760,36780,147160,0.822404776663327
1443,1468,1,20,133300,133300,0.31600653265148854
1443,1471,10,200,35140,137720,0.5504571011940145
1443,1475,106,2120,35160,143340,0.795033461218418
1443,1477,1,20,47260,47260,0.31600653265148854
1443,1480,151,3020,35220,133860,0.8317458141612463
1443,1482,10,200,42780,147260,0.5504571011940145
1443,1483,1,20,57960,57960,0.31600653265148854
1443,1486,10,200,35200,131420,0.5504571011940145
1443,1489,26,520,35500,147460,0.6493162459026266
1443,1493,118,2360,35560,136760,0.8061600457826494
1443,1495,1,20,147540,147540,0.31600653265148854
1443,1498,1,20,42840,42840,0.31600653265148854
1443,1500,2,40,43740,50060,0.3854506105818549
1443,1501,13,260,35700,136780,0.577569991929958
1443,1502,52,1040,32120,136920,0.7211618725252504
1443,1503,2,40,131520,132080,0.3854506105818549
1443,1511,6,120,32620,33420,0.49777959356083784
1443,1519,1,20,45240,45240,0.31600653265148854
1443,1520,5,100,43700,133860,0.4790269285669295
1443,1521,1,20,50760,50760,0.31600653265148854
1443,1522,3,60,45180,47100,0.42668859322200425
1443,1528,1,20,47040,47040,0.31600653265148854
1443,1532,5,100,44880,131500,0.4790269285669295
1443,1533,12,240,43500,133820,0.5692950854209973
1443,1539,1,20,35200,35200,0.31600653265148854
1443,1545,1,20,132520,132520,0.31600653265148854
1443,1548,2,40,130820,131180,0.3854506105818549
1443,1551,2,40,45580,46120,0.3854506105818549
1443,1563,31,620,36000,146720,0.6675406987820569
1443,1567,1,20,44720,44720,0.31600653265148854
1443,1572,2,40,45800,45840,0.3854506105818549
1443,1578,17,340,35360,141860,0.6053208666300378
1443,1579,1,20,46980,46980,0.31600653265148854
1443,1585,7,140,51340,130000,0.5136570630934635
1443,1592,6,120,36500,142280,0.49777959356083784
1443,1613,2,40,50580,129640,0.3854506105818549
1443,1637,10,200,134000,136920,0.5504571011940145
1443,1650,1,20,147640,147640,0.31600653265148854
1443,1656,1,20,133520,133520,0.31600653265148854
1443,1665,3,60,130700,132040,0.42668859322200425
1443,1673,1,20,132160,132160,0.31600653265148854
1443,1684,5,100,131660,131880,0.4790269285669295
1443,1688,3,60,50620,133780,0.42668859322200425
1443,1696,2,40,129680,129700,0.3854506105818549
1443,1697,10,200,134100,136960,0.5504571011940145
1443,1698,3,60,131460,132600,0.42668859322200425
1443,1700,1,20,46140,46140,0.31600653265148854
1443,1705,11,220,132380,133860,0.5603028760303012
1443,1709,1,20,147600,147600,0.31600653265148854
1443,1711,1,20,50240,50240,0.31600653265148854
1443,1712,1,20,147600,147600,0.31600653265148854
1443,1719,1,20,129600,129600,0.31600653265148854
1443,1730,2,40,131500,131740,0.3854506105818549
1443,1750,9,180,125260,146800,0.5395785563918402
1443,1751,3,60,129940,130240,0.42668859322200425
1443,1757,1,20,129600,129600,0.31600653265148854
1443,1761,1,20,47280,47280,0.31600653265148854
1443,1765,5,100,131440,131760,0.4790269285669295
1443,1766,1,20,57620,57620,0.31600653265148854
1443,1774,5,100,50600,129700,0.4790269285669295
1443,1778,1,20,57660,57660,0.31600653265148854
1443,1780,2,40,44640,44660,0.3854506105818549
1443,1790,1,20,57660,57660,0.31600653265148854
1443,1792,1,20,57840,57840,0.31600653265148854
1443,1795,1,20,43600,43600,0.31600653265148854
1443,1824,34,680,36820,146660,0.6771138485823601
1443,1835,6,120,130020,137100,0.49777959356083784
1443,1837,3,60,132520,132720,0.42668859322200425
1443,1847,3,60,131800,132060,0.42668859322200425
1443,1851,1,20,147640,147640,0.31600653265148854
1443,1857,2,40,131700,137140,0.3854506105818549
1443,1866,3,60,131760,132000,0.42668859322200425
1443,1885,8,160,43820,130960,0.527424910548402
1443,1887,1,20,129760,129760,0.31600653265148854
1443,1889,1,20,50520,50520,0.31600653265148854
1443,1890,1,20,129900,129900,0.31600653265148854
1443,1895,1,20,125820,125820,0.31600653265148854
1451,1452,38,760,32120,147220,0.6886424802963587
1451,1453,7,140,59180,146680,0.5136570630934635
1451,1457,25,500,36680,147780,0.6452532963865709
1451,1458,6,120,55700,145840,0.49777959356083784
1451,1459,10,200,42560,147900,0.5504571011940145
1451,1461,17,340,35660,147880,0.6053208666300378
1451,1468,25,500,36760,147340,0.6452532963865709
1451,1471,1,20,32100,32100,0.31600653265148854
1451,1477,11,220,42620,143940,0.5603028760303012
1451,1479,6,120,57620,147840,0.49777959356083784
1451,1480,1,20,36280,36280,0.31600653265148854
1451,1483,3,60,37120,142480,0.42668859322200425
1451,1489,50,1000,32300,35220,0.7170949426089054
1451,1493,39,780,31360,146980,0.6913351113744413
1451,1495,26,520,31360,147620,0.6493162459026266
1451,1498,7,140,51340,146680,0.5136570630934635
1451,1501,79,1580,32060,143940,0.7645353327029222
1451,1502,20,400,35760,147760,0.6221438686148343
1451,1516,5,100,59840,143560,0.4790269285669295
1451,1520,129,2580,36940,147820,0.8154073244520406
1451,1522,12,240,53420,147900,0.5692950854209973
1451,1552,1,20,57900,57900,0.31600653265148854
1451,1562,1,20,58560,58560,0.31600653265148854
1451,1563,10,200,32120,36400,0.5504571011940145
1451,1574,1,20,58340,58340,0.31600653265148854
1451,1592,20,400,32080,143020,0.6221438686148343
1451,1594,1,20,58520,58520,0.31600653265148854
1451,1606,2,40,123760,145500,0.3854506105818549
1451,1613,1,20,145340,145340,0.31600653265148854
1451,1617,1,20,144820,144820,0.31600653265148854
1451,1637,138,2760,51380,147840,0.822404776663327
1451,1653,1,20,127980,127980,0.31600653265148854
1451,1656,1,20,145720,145720,0.31600653265148854
1451,1663,1,20,145200,145200,0.31600653265148854
1451,1666,2,40,145580,145600,0.3854506105818549
1451,1668,47,940,36780,147440,0.710679196839879
1451,1670,1,20,145420,145420,0.31600653265148854
1451,1674,1,20,145680,145680,0.31600653265148854
1451,1709,1,20,121320,121320,0.31600653265148854
1451,1731,1,20,58160,58160,0.31600653265148854
1451,1751,3,60,55700,147580,0.42668859322200425
1451,1768,1,20,137480,137480,0.31600653265148854
1451,1824,1,20,32140,32140,0.31600653265148854
1451,1912,1,20,145540,145540,0.31600653265148854
1451,1922,1,20,144820,144820,0.31600653265148854
1452,1453,11,220,36760,125300,0.5603028760303012
1452,1457,56,1120,37380,147580,0.7288467952546315
1452,1458,234,4680,31360,145900,0.8772001681255645
1452,1459,40,800,31420,145420,0.6939596534072261
1452,1461,24,480,42600,144520,0.6410248050598301
1452,1465,2,40,130020,130300,0.3854506105818549
1452,1468,113,2260,38460,147740,0.8016679944086006
1452,1471,36,720,32080,50420,0.6830381443859841
1452,1477,196,3920,31340,145900,0.8588113039180911
1452,1479,19,380,36100,145100,0.6168334979266865
1452,1480,1,20,45600,45600,0.31600653265148854
1452,1482,33,660,35960,133880,0.6740198756289276
1452,1483,11,220,31340,144260,0.5603028760303012
1452,1486,21,420,32120,133400,0.6271957224548713
1452,1489,1,20,129340,129340,0.31600653265148854
1452,1493,14,280,35680,145940,0.5852336270669158
1452,1495,24,480,32140,146720,0.6410248050598301
1452,1498,70,1400,31320,147760,0.7519894841151616
1452,1500,1,20,132080,132080,0.31600653265148854
1452,1501,12,240,36780,143900,0.5692950854209973
1452,1502,20,400,35560,147780,0.6221438686148343
1452,1503,2,40,46320,132600,0.3854506105818549
1452,1511,6,120,35460,36500,0.49777959356083784
1452,1516,6,120,36580,147620,0.49777959356083784
1452,1520,36,720,31320,147440,0.6830381443859841
1452,1522,96,1920,31380,147440,0.7847534078263703
1452,1525,1,20,35720,35720,0.31600653265148854
1452,1528,1,20,36040,36040,0.31600653265148854
1452,1532,10,200,35720,136960,0.5504571011940145
1452,1548,5,100,131160,136720,0.4790269285669295
1452,1552,3,60,45860,144700,0.42668859322200425
1452,1560,1,20,45440,45440,0.31600653265148854
1452,1563,1,20,32100,32100,0.31600653265148854
1452,1578,52,1040,35520,50680,0.7211618725252504
1452,1585,2,40,44300,57900,0.3854506105818549
1452,1592,52,1040,32080,136680,0.7211618725252504
1452,1613,1,20,50720,50720,0.31600653265148854
1452,1616,1,20,145380,145380,0.31600653265148854
1452,1618,1,20,123660,123660,0.31600653265148854
1452,1637,6,120,121700,122020,0.49777959356083784
1452,1648,1,20,50700,50700,0.31600653265148854
1452,1656,1,20,129580,129580,0.31600653265148854
1452,1664,40,800,130640,136800,0.6939596534072261
1452,1666,1,20,137300,137300,0.31600653265148854
1452,1668,23,460,36760,147820,0.6366167070813586
1452,1673,3,60,129340,132180,0.42668859322200425
1452,1675,1,20,144700,144700,0.31600653265148854
1452,1695,2,40,136980,137040,0.3854506105818549
1452,1696,1,20,144720,144720,0.31600653265148854
1452,1698,1,20,133380,133380,0.31600653265148854
1452,1708,1,20,43460,43460,0.31600653265148854
1452,1730,1,20,48280,48280,0.31600653265148854
1452,1749,1,20,50700,50700,0.31600653265148854
1452,1751,20,400,59240,145920,0.6221438686148343
1452,1761,2,40,50620,129880,0.3854506105818549
1452,1765,1,20,144980,144980,0.31600653265148854
1452,1778,1,20,50340,50340,0.31600653265148854
1452,1780,2,40,44740,45880,0.3854506105818549
1452,1821,2,40,132480,132500,0.3854506105818549
1452,1824,3,60,32100,32160,0.42668859322200425
1452,1837,23,460,130620,137080,0.6366167070813586
1452,1861,1,20,50700,50700,0.31600653265148854
1452,1866,1,20,137120,137120,0.31600653265148854
1452,1890,1,20,129900,129900,0.31600653265148854
1452,1908,1,20,144420,144420,0.31600653265148854
1452,1922,1,20,144880,144880,0.31600653265148854
1453,1457,173,3460,31380,147820,0.8458587998238273
1453,1458,18,360,31500,146620,0.611236718692761
1453,1459,18,360,43880,143840,0.611236718692761
1453,1461,59,1180,38260,147680,0.7342587129460318
1453,1468,27,540,32080,147680,0.6532261284030567
1453,1471,2,40,35960,49960,0.3854506105818549
1453,1477,34,680,37740,147740,0.6771138485823601
1453,1479,8,160,36400,143940,0.527424910548402
1453,1480,2,40,46400,47060,0.3854506105818549
1453,1482,2,40,44040,44060,0.3854506105818549
1453,1483,4,80,59820,147820,0.4561223208851435
1453,1489,16,320,35900,49860,0.599047349799237
1453,1493,18,360,31420,59380,0.611236718692761
1453,1495,10,200,36460,147440,0.5504571011940145
1453,1498,5,100,42420,146360,0.4790269285669295
1453,1501,42,840,38240,142240,0.6990176629747723
1453,1502,20,400,31400,147800,0.6221438686148343
1453,1511,1,20,40660,40660,0.31600653265148854
1453,1516,18,360,40080,147640,0.611236718692761
1453,1520,2,40,31500,58300,0.3854506105818549
1453,1522,7,140,31400,146160,0.5136570630934635
1453,1528,1,20,44720,44720,0.31600653265148854
1453,1533,1,20,43760,43760,0.31600653265148854
1453,1551,1,20,48320,48320,0.31600653265148854
1453,1552,1,20,47160,47160,0.31600653265148854
1453,1563,9,180,44480,45160,0.5395785563918402
1453,1572,2,40,47020,47040,0.3854506105818549
1453,1578,2,40,35860,35880,0.3854506105818549
1453,1594,1,20,144800,144800,0.31600653265148854
1453,1613,1,20,145540,145540,0.31600653265148854
1453,1625,1,20,47060,47060,0.31600653265148854
1453,1637,5,100,127700,144780,0.4790269285669295
1453,1665,1,20,137320,137320,0.31600653265148854
1453,1666,1,20,47060,47060,0.31600653265148854
1453,1668,32,640,59220,146920,0.6708308350104104
1453,1687,1,20,144820,144820,0.31600653265148854
1453,1704,1,20,43140,43140,0.31600653265148854
1453,1711,1,20,50060,50060,0.31600653265148854
1453,1714,1,20,43320,43320,0.31600653265148854
1453,1751,35,700,54840,147440,0.6801182582519162
1453,1757,1,20,43520,43520,0.31600653265148854
1453,1780,1,20,47160,47160,0.31600653265148854
1453,1787,1,20,46900,46900,0.31600653265148854
1453,1790,1,20,144620,144620,0.31600653265148854
1453,1835,2,40,43180,43200,0.3854506105818549
1453,1857,1,20,47140,47140,0.31600653265148854
1453,1885,1,20,58400,58400,0.31600653265148854
1453,1913,1,20,145420,145420,0.31600653265148854
1457,1458,33,660,36340,145780,0.6740198756289276
1457,1459,26,520,36720,147440,0.6493162459026266
1457,1461,44,880,58960,148080,0.7038406028908673
1457,1465,8,160,36380,132360,0.527424910548402
1457,1468,39,780,31340,144060,0.6913351113744413
1457,1471,7,140,36160,143040,0.5136570630934635
1457,1475,1,20,35660,35660,0.31600653265148854
1457,1477,23,460,35540,141380,0.6366167070813586
1457,1479,10,200,36160,144540,0.5504571011940145
1457,1480,5,100,50400,130420,0.4790269285669295
1457,1482,4,80,35800,44060,0.4561223208851435
1457,1483,13,260,123840,144140,0.577569991929958
1457,1486,4,80,129940,134240,0.4561223208851435
1457,1489,15,300,35960,143020,0.5923701214603585
1457,1493,36,720,50200,145120,0.6830381443859841
1457,1495,8,160,125240,148040,0.527424910548402
1457,1498,155,3100,35540,147200,0.8344586796528628
1457,1500,2,40,46140,50060,0.3854506105818549
1457,1501,18,360,42580,140360,0.611236718692761
1457,1502,27,540,31340,147820,0.6532261284030567
1457,1503,15,300,35940,133920,0.5923701214603585
1457,1511,2,40,36260,36500,0.3854506105818549
1457,1516,17,340,36580,147640,0.6053208666300378
1457,1520,18,360,35280,147800,0.611236718692761
1457,1522,147,2940,31420,147760,0.8289601358706455
1457,1532,2,40,46400,129480,0.3854506105818549
1457,1533,4,80,44780,131340,0.4561223208851435
1457,1545,1,20,35040,35040,0.31600653265148854
